Timestamp,error1_c1,count,tem1_m,tem2_m,tem3_m,tem4_m,tem5_m,tem6_m,tem7_m,A1_e_rate,A2_e_rate,A3_e_rate,A4_e_rate,A5_e_rate,A6_e_rate,A7_e_rate,A1_Rms,A2_Rms,A3_Rms,A4_Rms,A5_Rms,A6_Rms,A7_Rms,A1_E,A2_E,A3_E,A4_E,A5_E,A6_E,A7_E,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Curr_A1_max,Curr_A2_max,Curr_A3_max,Curr_A4_max,Curr_A5_max,Curr_A6_max,Curr_A7_max,Curr_A1_min,Curr_A2_min,Curr_A3_min,Curr_A4_min,Curr_A5_min,Curr_A6_min,Curr_A7_min,reference
2025-07-31,2426,5526,46.47303655446978,43.33224755700326,39.852696344553024,38.02949692363373,44.56876583423815,37.36590662323562,72.65345638798408,0.07654723127035831,0.06152732537097358,0.06080347448425624,0.06786102062975027,0.0499457111834962,0.0584509591024249,0.045783568584871516,3.299098746992399,7.312896566360589,2.6157573878018057,0.5798112843363848,1.186369514337025,1.130999835849951,4.186488691048578,0.22857142857142856,0.2,0.14285714285714285,0.22857142857142856,0.17142857142857143,0.2,0.3142857142857143,18.94757750285289,22.06919821149117,5.108454021941869,1.984165394847224,8.990835758951787,4.98184613143456,16.976606776802097,62.6466942,71.1117,40.7395287,9.57054234,23.6936016,36.1644325,85.8991165,-69.2543716,-65.1659622,-33.6949387,-13.7374535,-40.3174248,-31.605732,-91.7605743,250410-250516
2025-08-01,2576,5778,47.89563862928349,44.38577362409138,40.703011422637594,38.246105919003114,45.48165455174801,37.77587400484597,76.44184839044652,0.07649705780546902,0.0628245067497404,0.0647282796815507,0.06749740394600208,0.05261336102457598,0.05832467982000692,0.047248182762201454,3.21386064985183,6.981713535057632,2.5418644428629604,0.5980398568915449,1.1614194070643709,1.2549914996553404,4.007584822078698,0.21621621621621623,0.16216216216216217,0.16216216216216217,0.1891891891891892,0.13513513513513514,0.1891891891891892,0.1891891891891892,16.998365285767587,20.672863804461233,4.93693425738936,2.029680862055722,7.836185399396538,4.946031785692498,16.62179175856002,47.9483337,72.102066,40.9928551,10.2767992,24.2194271,33.781723,86.4551239,-68.5176315,-65.124527,-34.6972198,-14.1075935,-37.7944946,-31.7217236,-92.0695724,250410-250516
2025-08-03,190,387,36.679586563307495,35.6124031007752,33.71576227390181,35.78036175710594,37.689922480620154,33.92506459948321,45.333333333333336,0.09043927648578812,0.07235142118863049,0.07751937984496124,0.06459948320413436,0.06201550387596899,0.07235142118863049,0.08785529715762273,4.179337979083002,7.5828341070905445,2.588915359507892,0.5580621783355413,2.0694221145577614,1.2142193927391431,5.437956921141061,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,1.5244463058971445,0.046536961252452595,0.0,0.764371851379753,0.16749956206407013,0.1556739321530315,0.9292042058003176,38.145752,70.6104126,36.3575592,10.9531555,23.5580215,18.9740582,81.8501663,-58.9805946,-57.8379402,-32.3976059,-9.70767,-33.388382,-31.4675713,-82.1482,250410-250516
2025-08-04,1289,2991,47.391173520561686,44.44299565362755,41.29789368104313,39.19358074222668,46.15279170845871,38.58876629889669,75.4770979605483,0.07723169508525576,0.06586425944500167,0.06452691407556001,0.06820461384152457,0.05215646940822467,0.06118355065195587,0.04246071547977265,2.835612739936776,6.940011303671503,2.6223884817171754,0.6188262672252418,1.078262540478076,1.1601218236395399,3.973982407306129,0.13333333333333333,0.1,0.1,0.13333333333333333,0.1,0.1,0.1,6.7613007136384855,19.115666246820634,5.00815708154461,1.3489234942588668,1.6700174928815503,1.4504953538943948,8.618377435559937,70.4038773,71.3098907,40.6951218,10.3319588,17.9110661,19.1818123,83.8085938,-60.3423042,-64.5695953,-34.883194,-15.2479124,-37.1449432,-30.9221573,-85.1418762,250410-250516
2025-08-05,2520,5759,46.69248133356486,43.47490883833999,40.11095676332697,38.166001041847544,44.934537246049665,37.50824795971523,74.07362389303698,0.08056954332349366,0.06719916652196561,0.0647681889216878,0.065810036464664,0.054002430977600276,0.06164264629275916,0.04410487931932627,2.990996870731372,6.860487103660366,2.712377496858771,0.6118309281805638,1.0510897387952072,1.0248961020887215,4.332059410741395,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.1590909090909091,0.11363636363636363,0.1590909090909091,0.18181818181818182,14.120082854593164,17.946883140628763,4.461529469887396,1.585747637940801,5.951443981678019,3.8535018408831303,14.536310556906086,60.3256149,72.2007141,40.7338638,10.6856022,24.2431412,25.0653896,84.2749557,-71.7062759,-64.328186,-34.0233688,-12.7471476,-40.0890541,-31.9624691,-87.2295303,250410-250516
2025-08-06,2428,5471,47.15042953756169,43.97806616706269,40.46792176932919,38.616523487479434,44.980807896179854,37.76640467921769,72.60116980442332,0.08426247486748309,0.0720160848108207,0.06781210016450374,0.0696399195759459,0.05721074757813928,0.0634253335770426,0.049168342167793824,3.434659025678497,7.105732201429881,2.646062379264024,0.6369063107119115,1.3344264931121825,1.2132177086040339,4.208863411541254,0.21212121212121213,0.2727272727272727,0.18181818181818182,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.18181818181818182,18.74617099048885,22.777989561710427,5.299150317713966,2.14020167291438,8.867686139445317,5.030207184722529,15.742911773529963,48.0675468,70.5239868,40.9976234,10.7438555,23.9255829,20.1365452,91.0896454,-68.4639893,-65.3400116,-34.6778488,-14.1380091,-40.2926788,-31.2814713,-91.1535416,250410-250516
2025-08-07,2046,4720,47.92457627118644,44.52838983050847,40.87690677966102,38.472033898305085,45.29512711864407,37.78707627118644,75.2281779661017,0.08072033898305085,0.0663135593220339,0.06334745762711864,0.0711864406779661,0.05402542372881356,0.059957627118644066,0.04152542372881356,2.8856777813871797,6.871242737608582,2.641617482288433,0.6167243666430379,0.9089440591536824,0.9062232424093704,4.056198952250621,0.1875,0.1875,0.125,0.1875,0.15625,0.15625,0.15625,19.086077195315777,22.653347074157054,5.268368096922003,2.1206672667020197,8.401544727992478,4.582356088295765,16.816112102640094,48.1894417,72.1712112,41.0718346,10.5608482,24.1689072,20.0184917,86.1461258,-71.891655,-64.7516937,-34.7031784,-7.89099312,-37.5269394,-32.3228111,-85.0307617,250410-250516
2025-08-08,1824,4045,46.48800988875154,42.8610630407911,38.92608158220025,36.407416563658835,43.606180469715696,35.852904820766376,75.04573547589617,0.07639060568603213,0.06106304079110012,0.06353522867737948,0.06625463535228678,0.051668726823238566,0.0588380716934487,0.048949320148331275,3.1192772022343025,7.395772488161327,2.5102030587364763,0.5750631089947602,1.0927986440327253,1.2979426594424321,3.8491861705054364,0.16129032258064516,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.0967741935483871,0.12903225806451613,15.34009953964919,22.275501582145317,5.107329894107059,1.9080487591293138,7.424254224970656,4.198738411053182,9.183189120732488,59.1019,71.5504074,40.6075,10.5824995,20.1917057,20.6680412,85.8528595,-62.1346703,-64.8166656,-34.6355286,-12.7600355,-36.5330276,-32.4238548,-87.3415909,250410-250516
2025-08-11,2674,5884,47.223657375934735,43.97076818490822,40.57987763426241,38.50917743031951,45.31101291638341,37.824609109449355,74.56611148878314,0.08514615907545887,0.06866077498300475,0.07053025152957172,0.07002039428959891,0.05659415363698164,0.06084296397008838,0.0491162474507138,3.5924192183871786,7.376253005708583,2.703372510517307,0.587977393576735,1.3126040183835312,1.183875810325473,4.47308350982705,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.19444444444444445,0.1388888888888889,0.1388888888888889,0.19444444444444445,18.80128741773872,21.257351652149335,4.9832205330466515,2.0660919396392767,8.20776156843318,4.79437299956793,15.8593658573469,59.2515068,72.2937,40.8369827,10.5464134,23.9802284,32.1954803,91.3285522,-69.0689926,-63.5738678,-34.5932083,-13.5410414,-40.0699806,-32.4217911,-93.3036652,250410-250516
2025-08-12,2708,6102,47.34054408390691,43.85463782366437,39.951163552933465,37.45804654211734,44.59423139954114,36.95132743362832,75.51769911504425,0.08013765978367748,0.06538839724680433,0.06342182890855458,0.06522451655195018,0.051622418879056046,0.057849885283513605,0.04588659455916093,3.11543538860745,7.3054007558060565,2.685420370321956,0.5951124443694995,1.0025891104659719,0.9880365268400526,4.607208629120886,0.25,0.13636363636363635,0.13636363636363635,0.1590909090909091,0.13636363636363635,0.13636363636363635,0.1590909090909091,13.247861951075267,18.720839069817448,4.544795800809342,1.8627615692396169,6.07582438590508,3.6004687064294836,14.253657626803644,72.6209412,71.9745102,40.9719925,10.3866034,23.7271099,33.1100044,86.9272079,-70.7227707,-63.7172241,-34.7031784,-14.3112211,-41.8851089,-41.0489426,-85.2358093,250410-250516
